year,total_return,bh_return,alpha,sharpe,sortino,calmar,max_drawdown,win_rate
2022,-12.626837499999999,-18.646398664906762,6.019561164906763,-1.1602783274300577,-1.6700010735031021,-0.941483355969013,14.090521407502912,44.11764705882353
2023,16.033549999999998,26.70921968012594,-10.675669680125942,1.7352982883048746,2.8389632119351913,2.4177666246036913,7.021324541333514,55.88235294117647
2024,15.587449999999992,25.589298953869545,-10.001848953869553,1.7401774674085246,2.1783225417599197,2.3368368314326315,7.029874870784088,59.83263598326359
2025,6.464874999999992,17.854573605563616,-11.389698605563623,0.6876476961003566,0.7950307180688315,0.5784377765641623,12.682002069728032,57.65765765765766
